raw_offset,label_80_mirror,label_c0_mirror,opcode,mnemonic,operand,goal3_range,raw_bank_hi,candidate_strength,bytes,context_bytes
0x023B0D,82:3B0D,C2:3B0D,0xCE,DEC abs,$2023,wram_201e_2030,0x02,priority_known_engine_area,CE 23 20,E7 1C 20 0D DF 0C 20 00 CE 23 20 05 D6 22 20 0E EF 21 30
0x023B3A,82:3B3A,C2:3B3A,0xDE,"DEC abs,X",$302C,wram_3004_303c,0x02,priority_known_engine_area,DE 2C 30,02 38 E0 C6 00 15 20 05 DE 2C 30 EF F6 2B 30 E7 F5 2A 30
0x023B46,82:3B46,C2:3B46,0xDE,"DEC abs,X",$3015,wram_3004_303c,0x02,priority_known_engine_area,DE 15 30,F6 2B 30 E7 F5 2A 30 F0 DE 15 30 E8 DE 14 30 F0 D6 25 30
0x023B4A,82:3B4A,C2:3B4A,0xDE,"DEC abs,X",$3014,wram_3004_303c,0x02,priority_known_engine_area,DE 14 30,F5 2A 30 F0 DE 15 30 E8 DE 14 30 F0 D6 25 30 E8 D6 24 20
0x023B66,82:3B66,C2:3B66,0xCE,DEC abs,$2023,wram_201e_2030,0x02,priority_known_engine_area,CE 23 20,E7 1C 20 0D DF 0C 20 00 CE 23 20 05 D6 22 20 0E EF 21 30
0x023B8F,82:3B8F,C2:3B8F,0xDE,"DEC abs,X",$302C,wram_3004_303c,0x02,priority_known_engine_area,DE 2C 30,02 38 E0 C6 00 15 20 05 DE 2C 30 EF F6 2B 30 E7 F5 2A 30
0x023BA3,82:3BA3,C2:3BA3,0xDE,"DEC abs,X",$3015,wram_3004_303c,0x02,priority_known_engine_area,DE 15 30,D6 28 30 F0 D6 29 30 F0 DE 15 30 E8 DE 14 20 17 DF 0D 20
0x023BBB,82:3BBB,C2:3BBB,0xCE,DEC abs,$2023,wram_201e_2030,0x02,priority_known_engine_area,CE 23 20,E7 1C 20 0D DF 0C 20 00 CE 23 20 05 D6 22 20 0E EF 21 30
0x023BE4,82:3BE4,C2:3BE4,0xDE,"DEC abs,X",$302C,wram_3004_303c,0x02,priority_known_engine_area,DE 2C 30,02 38 E0 C6 00 15 20 05 DE 2C 30 EF F6 2B 30 E7 F5 2A 30
0x023BF8,82:3BF8,C2:3BF8,0xDE,"DEC abs,X",$3015,wram_3004_303c,0x02,priority_known_engine_area,DE 15 30,D6 26 30 F0 D6 27 30 F0 DE 15 30 E8 DE 14 20 17 DF 0D 20
0x023C10,82:3C10,C2:3C10,0xCE,DEC abs,$2023,wram_201e_2030,0x02,priority_known_engine_area,CE 23 20,E7 1C 20 0D DF 0C 20 00 CE 23 20 05 D6 22 20 0E EF 21 30
0x023CEF,82:3CEF,C2:3CEF,0xF9,"SBC abs,Y",$300C,wram_3004_303c,0x02,priority_known_engine_area,F9 0C 30,FF 0C B0 F5 FF 0C 60 03 F9 0C 30 F5 F9 0C 22 90 AC 37 0D
0x023F45,82:3F45,C2:3F45,0xD9,"CMP abs,Y",$300A,wram_3004_303c,0x02,priority_known_engine_area,D9 0A 30,D9 0E 38 F9 D9 0C 38 E9 D9 0A 30 E1 D9 09 30 F1 B1 06 30
0x023F49,82:3F49,C2:3F49,0xD9,"CMP abs,Y",$3009,wram_3004_303c,0x02,priority_known_engine_area,D9 09 30,D9 0C 38 E9 D9 0A 30 E1 D9 09 30 F1 B1 06 30 F9 B1 07 30
0x023F55,82:3F55,C2:3F55,0xB9,"LDA abs,Y",$3017,wram_3004_303c,0x02,priority_known_engine_area,B9 17 30,B1 06 30 F9 B1 07 30 F7 B9 17 30 FF C1 19 30 F7 C1 18 20
0x023F96,82:3F96,C2:3F96,0xD9,"CMP abs,Y",$300A,wram_3004_303c,0x02,priority_known_engine_area,D9 0A 30,D9 0E 38 F8 D9 0C 38 E8 D9 0A 30 E0 D9 09 30 F0 B1 06 30
0x023F9A,82:3F9A,C2:3F9A,0xD9,"CMP abs,Y",$3009,wram_3004_303c,0x02,priority_known_engine_area,D9 09 30,D9 0C 38 E8 D9 0A 30 E0 D9 09 30 F0 B1 06 30 F8 B1 07 30
0x023FA6,82:3FA6,C2:3FA6,0xB9,"LDA abs,Y",$3017,wram_3004_303c,0x02,priority_known_engine_area,B9 17 30,B1 06 30 F8 B1 07 30 F6 B9 17 30 FE C1 19 30 F6 C1 18 20
0x023FE7,82:3FE7,C2:3FE7,0xD9,"CMP abs,Y",$300A,wram_3004_303c,0x02,priority_known_engine_area,D9 0A 30,D9 0E 38 F7 D9 0C 38 E7 D9 0A 30 DF D9 09 30 EF B1 06 30
0x023FEB,82:3FEB,C2:3FEB,0xD9,"CMP abs,Y",$3009,wram_3004_303c,0x02,priority_known_engine_area,D9 09 30,D9 0C 38 E7 D9 0A 30 DF D9 09 30 EF B1 06 30 F7 B1 07 30
0x023FF7,82:3FF7,C2:3FF7,0xB9,"LDA abs,Y",$3017,wram_3004_303c,0x02,priority_known_engine_area,B9 17 30,B1 06 30 F7 B1 07 30 F5 B9 17 30 FD C1 19 30 F5 C1 18 20
0x024239,82:4239,C2:4239,0xAE,LDX abs,$301F,wram_3004_303c,0x02,priority_known_engine_area,AE 1F 30,02 38 E6 E7 00 14 30 EE AE 1F 30 E6 B0 0F 30 EE B6 1A 30
0x024249,82:4249,C2:4249,0xAE,LDX abs,$2027,wram_201e_2030,0x02,priority_known_engine_area,AE 27 20,B6 1A 30 FE AE 36 20 0E AE 27 20 06 AE 26 28 06 B6 24 38
0x02426D,82:426D,C2:426D,0xDE,"DEC abs,X",$3018,wram_3004_303c,0x02,priority_known_engine_area,DE 18 30,D6 0A 20 0E DE 19 20 06 DE 18 30 FE D6 09 30 F6 D6 08 38
0x02428A,82:428A,C2:428A,0xDD,"CMP abs,X",$3017,wram_3004_303c,0x02,priority_known_engine_area,DD 17 30,02 38 E6 E6 00 1A 30 EF DD 17 30 E7 DD 16 30 E7 D5 06 30
0x02428E,82:428E,C2:428E,0xDD,"CMP abs,X",$3016,wram_3004_303c,0x02,priority_known_engine_area,DD 16 30,00 1A 30 EF DD 17 30 E7 DD 16 30 E7 D5 06 30 FF CD 1E 30
0x024296,82:4296,C2:4296,0xCD,CMP abs,$301E,wram_3004_303c,0x02,priority_known_engine_area,CD 1E 30,DD 16 30 E7 D5 06 30 FF CD 1E 30 FF C5 0E 30 F7 C5 0D 30
0x0242A2,82:42A2,C2:42A2,0xCD,CMP abs,$301B,wram_3004_303c,0x02,priority_known_engine_area,CD 1B 30,C5 0E 30 F7 C5 0D 30 E7 CD 1B 30 E7 C5 0B 30 EF C5 0C 38
0x0242AE,82:42AE,C2:42AE,0xCD,CMP abs,$3028,wram_3004_303c,0x02,priority_known_engine_area,CD 28 30,C5 0B 30 EF C5 0C 38 EF CD 28 30 EF AD 1F 30 E7 AF 0F 30
0x0242B2,82:42B2,C2:42B2,0xAD,LDA abs,$301F,wram_3004_303c,0x02,priority_known_engine_area,AD 1F 30,C5 0C 38 EF CD 28 30 EF AD 1F 30 E7 AF 0F 30 EF B5 1A 30
0x0242C2,82:42C2,C2:42C2,0xAD,LDA abs,$2027,wram_201e_2030,0x02,priority_known_engine_area,AD 27 20,B5 1A 30 FF AD 36 20 0F AD 27 20 07 AD 26 28 07 B5 24 38
0x0242DE,82:42DE,C2:42DE,0xDD,"CMP abs,X",$3018,wram_3004_303c,0x02,priority_known_engine_area,DD 18 30,D5 0A 20 0F DD 19 20 07 DD 18 30 FF D5 09 28 07 E5 04 38
0x0242F3,82:42F3,C2:42F3,0xAD,LDA abs,$301F,wram_3004_303c,0x02,priority_known_engine_area,AD 1F 30,02 38 E7 E5 00 14 30 F0 AD 1F 30 E8 AF 0F 30 F0 B5 1A 20
0x024303,82:4303,C2:4303,0xAD,LDA abs,$2027,wram_201e_2030,0x02,priority_known_engine_area,AD 27 20,B5 1A 20 00 AD 36 20 10 AD 27 20 08 AD 26 28 08 B5 24 38
0x024344,82:4344,C2:4344,0xDE,"DEC abs,X",$3017,wram_3004_303c,0x02,priority_known_engine_area,DE 17 30,02 38 E8 E5 00 1A 30 F1 DE 17 30 E9 DE 16 30 E9 D6 06 20
0x024348,82:4348,C2:4348,0xDE,"DEC abs,X",$3016,wram_3004_303c,0x02,priority_known_engine_area,DE 16 30,00 1A 30 F1 DE 17 30 E9 DE 16 30 E9 D6 06 20 01 CE 1E 20
0x024350,82:4350,C2:4350,0xCE,DEC abs,$201E,wram_201e_2030,0x02,priority_known_engine_area,CE 1E 20,DE 16 30 E9 D6 06 20 01 CE 1E 20 01 C6 0E 30 F9 C6 0D 30
0x02435C,82:435C,C2:435C,0xCE,DEC abs,$301B,wram_3004_303c,0x02,priority_known_engine_area,CE 1B 30,C6 0E 30 F9 C6 0D 30 E9 CE 1B 30 E9 C6 0B 30 F1 C6 0C 38
0x024368,82:4368,C2:4368,0xCE,DEC abs,$3028,wram_3004_303c,0x02,priority_known_engine_area,CE 28 30,C6 0B 30 F1 C6 0C 38 F1 CE 28 30 F1 AE 1F 30 E9 B0 0F 30
0x02436C,82:436C,C2:436C,0xAE,LDX abs,$301F,wram_3004_303c,0x02,priority_known_engine_area,AE 1F 30,C6 0C 38 F1 CE 28 30 F1 AE 1F 30 E9 B0 0F 30 F1 B6 1A 20
0x02437C,82:437C,C2:437C,0xAE,LDX abs,$2027,wram_201e_2030,0x02,priority_known_engine_area,AE 27 20,B6 1A 20 01 AE 36 20 11 AE 27 20 09 AE 26 28 09 B6 24 38
0x02446B,82:446B,C2:446B,0xAD,LDA abs,$303B,wram_3004_303c,0x02,priority_known_engine_area,AD 3B 30,02 1A 30 E7 C5 0B 30 EF AD 3B 30 E7 B0 3A 38 E7 E5 00 30
0x02447B,82:447B,C2:447B,0xCD,CMP abs,$301C,wram_3004_303c,0x02,priority_known_engine_area,CD 1C 30,E5 00 30 EF C5 0C 30 EF CD 1C 30 E7 CD 1B 20 07 B5 24 20
0x024493,82:4493,C2:4493,0xAD,LDA abs,$302C,wram_3004_303c,0x02,priority_known_engine_area,AD 2C 30,BD 35 20 0F B5 3C 20 0F AD 2C 30 EF B5 1A 30 FF AD 36 20
0x0244B7,82:44B7,C2:44B7,0xDD,"CMP abs,X",$3018,wram_3004_303c,0x02,priority_known_engine_area,DD 18 30,D5 0A 20 0F DD 19 20 07 DD 18 30 FF D5 09 30 F7 D5 08 38
0x0244D4,82:44D4,C2:44D4,0xAE,LDX abs,$303B,wram_3004_303c,0x02,priority_known_engine_area,AE 3B 30,02 1A 30 E9 C6 0B 30 F1 AE 3B 30 E9 B1 3A 38 E9 E6 00 30
0x0244E4,82:44E4,C2:44E4,0xCE,DEC abs,$301C,wram_3004_303c,0x02,priority_known_engine_area,CE 1C 30,E6 00 30 F1 C6 0C 30 F1 CE 1C 30 E9 CE 1B 20 09 B6 24 20
0x0244FC,82:44FC,C2:44FC,0xAE,LDX abs,$302C,wram_3004_303c,0x02,priority_known_engine_area,AE 2C 30,BE 35 20 11 B6 3C 20 11 AE 2C 30 F1 B6 1A 20 01 AE 36 20
0x024549,82:4549,C2:4549,0xF9,"SBC abs,Y",$202B,wram_201e_2030,0x02,priority_known_engine_area,F9 2B 20,00 2B B0 F0 FF 2B 20 08 F9 2B 20 00 F8 2B 30 F8 F8 2B 30
0x02457A,82:457A,C2:457A,0xF9,"SBC abs,Y",$302B,wram_3004_303c,0x02,priority_known_engine_area,F9 2B 30,00 2B B0 EF FF 2B 20 07 F9 2B 30 FF F8 2B 30 F7 F8 2B 30
0x0245AB,82:45AB,C2:45AB,0xF9,"SBC abs,Y",$302B,wram_3004_303c,0x02,priority_known_engine_area,F9 2B 30,00 2B B0 EE FF 2B 20 06 F9 2B 30 FE F8 2B 30 F6 F8 2B 30
0x0245DC,82:45DC,C2:45DC,0xF9,"SBC abs,Y",$302B,wram_3004_303c,0x02,priority_known_engine_area,F9 2B 30,00 2B B0 ED FF 2B 20 05 F9 2B 30 FD F8 2B 30 F5 F8 2B 30
0x02460D,82:460D,C2:460D,0xF9,"SBC abs,Y",$302B,wram_3004_303c,0x02,priority_known_engine_area,F9 2B 30,00 2B B0 EC FF 2B 20 04 F9 2B 30 FC F8 2B 30 F4 F8 2B 30
0x0249E1,82:49E1,C2:49E1,0xCD,CMP abs,$201E,wram_201e_2030,0x02,priority_known_engine_area,CD 1E 20,D8 0F 30 E7 E7 1E 30 E4 CD 1E 20 08 D0 1E 20 10 C8 0E 30
0x024C00,82:4C00,C2:4C00,0xEE,INC abs,$3007,wram_3004_303c,0x02,priority_known_engine_area,EE 07 30,D6 00 60 00 EB 06 20 00 EE 07 30 F9 EB 06 0F 60 08 FB 07
0x024C3D,82:4C3D,C2:4C3D,0xED,SBC abs,$3007,wram_3004_303c,0x02,priority_known_engine_area,ED 07 30,D5 00 60 00 EB 06 20 00 ED 07 30 F9 EB 06 0F 60 08 FD 07
0x024C46,82:4C46,C2:4C46,0xFD,"SBC abs,X",$3007,wram_3004_303c,0x02,priority_known_engine_area,FD 07 30,07 30 F9 EB 06 0F 60 08 FD 07 30 F1 FD 07 60 00 F4 13 30
0x024F8A,82:4F8A,C2:4F8A,0xDE,"DEC abs,X",$3005,wram_3004_303c,0x02,priority_known_engine_area,DE 05 30,E6 14 30 F8 EE 02 30 F8 DE 05 30 F0 EE 12 30 F0 E6 04 30
0x024F8E,82:4F8E,C2:4F8E,0xEE,INC abs,$3012,wram_3004_303c,0x02,priority_known_engine_area,EE 12 30,EE 02 30 F8 DE 05 30 F0 EE 12 30 F0 E6 04 30 F8 E6 14 0A
0x024FDC,82:4FDC,C2:4FDC,0xDE,"DEC abs,X",$3005,wram_3004_303c,0x02,priority_known_engine_area,DE 05 30,E6 14 30 F6 EE 02 30 F6 DE 05 30 EE EE 12 30 EE E6 04 30
0x024FE0,82:4FE0,C2:4FE0,0xEE,INC abs,$3012,wram_3004_303c,0x02,priority_known_engine_area,EE 12 30,EE 02 30 F6 DE 05 30 EE EE 12 30 EE E6 04 30 F6 E6 14 0A
0x02502E,82:502E,C2:502E,0xDE,"DEC abs,X",$3005,wram_3004_303c,0x02,priority_known_engine_area,DE 05 30,E6 14 30 FA EE 02 30 FA DE 05 30 F2 EE 12 30 F2 E6 04 30
0x025032,82:5032,C2:5032,0xEE,INC abs,$3012,wram_3004_303c,0x02,priority_known_engine_area,EE 12 30,EE 02 30 FA DE 05 30 F2 EE 12 30 F2 E6 04 30 FA E6 14 02
0x025EB1,82:5EB1,C2:5EB1,0x2C,BIT abs,$3004,wram_3004_303c,0x02,priority_known_engine_area,2C 04 30,14 08 20 04 24 04 28 04 2C 04 30 04 34 08 00 0E 06 0C 00
0x029BE6,82:9BE6,C2:9BE6,0x1C,TRB abs,$3038,wram_3004_303c,0x02,priority_known_engine_area,1C 38 30,19 48 AD 25 1C 48 AD 26 1C 38 30 06 9C 25 1C 20 AF 9E 90
0x02A487,82:A487,C2:A487,0xFE,"INC abs,X",$302C,wram_3004_303c,0x02,priority_known_engine_area,FE 2C 30,01 20 FA 10 28 FC 20 2C FE 2C 30 00 34 32 02 38 36 04 3A
0x02A8A3,82:A8A3,C2:A8A3,0x2C,BIT abs,$303B,wram_3004_303c,0x02,priority_known_engine_area,2C 3B 30,7F 10 00 83 00 39 30 3A 2C 3B 30 F2 40 73 40 74 40 77 40
0x02C5EA,82:C5EA,C2:C5EA,0x1D,"ORA abs,X",$3020,wram_3004_303c,0x02,priority_known_engine_area,1D 20 30,01 F0 2F BD D1 1D 8D 8A 1D 20 30 C6 08 68 29 01 CD 51 1F
0x02DC87,82:DC87,C2:DC87,0xD9,"CMP abs,Y",$3005,wram_3004_303c,0x02,priority_known_engine_area,D9 05 30,D0 37 DA BD 85 1B AA BC D9 05 30 0C B9 27 0D 22 DE B4 80
0x02DCB0,82:DCB0,C2:DCB0,0xD9,"CMP abs,Y",$3005,wram_3004_303c,0x02,priority_known_engine_area,D9 05 30,38 E9 1A A8 B9 C2 DC BC D9 05 30 04 22 A3 BC 80 FA 7A 68
0x02DD05,82:DD05,C2:DD05,0xD9,"CMP abs,Y",$3005,wram_3004_303c,0x02,priority_known_engine_area,D9 05 30,1B F0 1A DA 48 DA A8 B9 D9 05 30 04 22 AA AF 80 FA 20 2B
0x02E495,82:E495,C2:E495,0x2C,BIT abs,$2027,wram_201e_2030,0x02,priority_known_engine_area,2C 27 20,50 21 44 32 50 18 73 01 2C 27 20 03 02 21 3E 21 53 38 50
0x02F226,82:F226,C2:F226,0x8C,STY abs,$201F,wram_201e_2030,0x02,priority_known_engine_area,8C 1F 20,E8 E0 40 90 ED A2 00 8E 8C 1F 20 2C F2 60 DA AE 8C 1F A9
0x02F275,82:F275,C2:F275,0x8C,STY abs,$201F,wram_201e_2030,0x02,priority_known_engine_area,8C 1F 20,7E 48 29 7F 8D 24 19 8E 8C 1F 20 2C F2 9C 64 03 68 10 08
0x02F2C6,82:F2C6,C2:F2C6,0x8C,STY abs,$201F,wram_201e_2030,0x02,priority_known_engine_area,8C 1F 20,F8 5F 7E C5 06 D0 06 8E 8C 1F 20 2C F2 E8 E0 40 90 ED 68
0x02F497,82:F497,C2:F497,0xD9,"CMP abs,Y",$3005,wram_3004_303c,0x02,priority_known_engine_area,D9 05 30,85 1B F0 12 DA 48 A8 B9 D9 05 30 04 22 AA AF 80 68 22 39
0x02F655,82:F655,C2:F655,0xD9,"CMP abs,Y",$3005,wram_3004_303c,0x02,priority_known_engine_area,D9 05 30,AD 91 1F F0 10 48 A8 B9 D9 05 30 04 22 AA AF 80 68 22 39
0x02FD34,82:FD34,C2:FD34,0x1E,"ASL abs,X",$201F,wram_201e_2030,0x02,priority_known_engine_area,1E 1F 20,15 17 18 19 1A 1B 1C 1D 1E 1F 20 2B 2C 2D 2E 2F 30 31 32
0x02FD3A,82:FD3A,C2:FD3A,0x2E,ROL abs,$302F,wram_3004_303c,0x02,priority_known_engine_area,2E 2F 30,1C 1D 1E 1F 20 2B 2C 2D 2E 2F 30 31 32 33 34 02 03 04 05
0x030E09,83:0E09,C3:0E09,0x1D,"ORA abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,1D 20 20,1F 30 F0 F8 1E 30 E8 F8 1D 20 20 23 CE 3D 20 1B CA 2D 20
0x030E8A,83:0E8A,C3:0E8A,0x1D,"ORA abs,X",$201F,wram_201e_2030,0x03,priority_known_engine_area,1D 1F 20,1F 30 F0 F8 1E 30 E8 F8 1D 1F 20 0B E8 1B 20 13 E8 1C 20
0x030F07,83:0F07,C3:0F07,0x1D,"ORA abs,X",$301F,wram_3004_303c,0x03,priority_known_engine_area,1D 1F 30,22 20 10 F8 32 30 E8 F8 1D 1F 30 F8 F8 3E 20 00 F8 3F 20
0x0312CB,83:12CB,C3:12CB,0xBD,"LDA abs,X",$302D,wram_3004_303c,0x03,priority_known_engine_area,BD 2D 30,ED 63 20 08 ED 62 30 DA BD 2D 30 D2 BD 2C 38 D2 AD 0C 30
0x0312D3,83:12D3,C3:12D3,0xAD,LDA abs,$300C,wram_3004_303c,0x03,priority_known_engine_area,AD 0C 30,BD 2D 30 D2 BD 2C 38 D2 AD 0C 30 F0 ED 58 20 20 CD 55 20
0x03130F,83:130F,C3:130F,0xAD,LDA abs,$201F,wram_201e_2030,0x03,priority_known_engine_area,AD 1F 20,B5 2E 30 FA 95 3C 20 10 AD 1F 20 10 A5 0F 30 E8 AD 1E 30
0x031317,83:1317,C3:1317,0xAD,LDA abs,$301E,wram_3004_303c,0x03,priority_known_engine_area,AD 1E 30,AD 1F 20 10 A5 0F 30 E8 AD 1E 30 E8 A5 0E 28 20 B1 2A 28
0x03131C,83:131C,C3:131C,0x0E,ASL abs,$2028,wram_201e_2030,0x03,priority_known_engine_area,0E 28 20,0F 30 E8 AD 1E 30 E8 A5 0E 28 20 B1 2A 28 10 B5 28 28 00
0x0313B4,83:13B4,C3:13B4,0xBD,"LDA abs,X",$302D,wram_3004_303c,0x03,priority_known_engine_area,BD 2D 30,ED 63 20 08 ED 62 30 DA BD 2D 30 D2 BD 2C 38 D2 AD 0C 30
0x0313BC,83:13BC,C3:13BC,0xAD,LDA abs,$300C,wram_3004_303c,0x03,priority_known_engine_area,AD 0C 30,BD 2D 30 D2 BD 2C 38 D2 AD 0C 30 F0 ED 58 30 E8 EE 57 30
0x0313F4,83:13F4,C3:13F4,0xAD,LDA abs,$201F,wram_201e_2030,0x03,priority_known_engine_area,AD 1F 20,B5 2E 30 FA 95 3C 20 10 AD 1F 20 10 A5 0F 30 E8 AD 1E 30
0x0313FC,83:13FC,C3:13FC,0xAD,LDA abs,$301E,wram_3004_303c,0x03,priority_known_engine_area,AD 1E 30,AD 1F 20 10 A5 0F 30 E8 AD 1E 30 E8 A5 0E 28 20 B1 2A 28
0x031401,83:1401,C3:1401,0x0E,ASL abs,$2028,wram_201e_2030,0x03,priority_known_engine_area,0E 28 20,0F 30 E8 AD 1E 30 E8 A5 0E 28 20 B1 2A 28 10 B5 28 38 F0
0x03143E,83:143E,C3:143E,0x3C,"BIT abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,3C 20 20,2D 20 1D D8 3A 20 20 E8 3C 20 20 E0 2C 20 08 B8 2B 20 00
0x0314AB,83:14AB,C3:14AB,0x3C,"BIT abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,3C 20 20,2D 20 1D D8 3A 20 20 E8 3C 20 20 E0 2C 20 08 B8 2B 20 00
0x0318B6,83:18B6,C3:18B6,0x3E,"ROL abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,3E 20 20,1F 30 F0 B0 1F 30 E8 D0 3E 20 20 D0 3E 20 20 C0 1F 30 E0
0x0318BA,83:18BA,C3:18BA,0x3E,"ROL abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,3E 20 20,1F 30 E8 D0 3E 20 20 D0 3E 20 20 C0 1F 30 E0 C0 1F 30 E8
0x03190F,83:190F,C3:190F,0x1E,"ASL abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,1E 20 20,38 F8 C4 20 38 F8 B4 00 1E 20 20 F0 1F 20 18 E0 3E 20 20
0x031917,83:1917,C3:1917,0x3E,"ROL abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,3E 20 20,1E 20 20 F0 1F 20 18 E0 3E 20 20 D0 1F 20 10 D0 1F 20 20
0x0319B4,83:19B4,C3:19B4,0x2E,ROL abs,$2020,wram_201e_2030,0x03,priority_known_engine_area,2E 20 20,1F 30 D8 C8 2E 20 18 D0 2E 20 20 C0 1F 28 03 F4 06 38 F3
0x031A05,83:1A05,C3:1A05,0x2E,ROL abs,$2020,wram_201e_2030,0x03,priority_known_engine_area,2E 20 20,1E 30 E8 E8 2E 30 E8 C0 2E 20 20 C0 2E 30 D8 E0 3E 20 20
0x031A0D,83:1A0D,C3:1A0D,0x3E,"ROL abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,3E 20 20,2E 20 20 C0 2E 30 D8 E0 3E 20 20 E8 3E 20 10 F0 3E 30 F0
0x031DCB,83:1DCB,C3:1DCB,0xCE,DEC abs,$3020,wram_3004_303c,0x03,priority_known_engine_area,CE 20 30,D6 30 30 F9 D6 1F 20 01 CE 20 30 F9 CE 0F 28 07 BE 0B 38
0x031DF8,83:1DF8,C3:1DF8,0xCE,DEC abs,$300E,wram_3004_303c,0x03,priority_known_engine_area,CE 0E 30,10 1A 30 F2 D6 1E 30 F2 CE 0E 30 EA D6 1D 30 EA CE 3E 30
0x031E0C,83:1E0C,C3:1E0C,0xCE,DEC abs,$3020,wram_3004_303c,0x03,priority_known_engine_area,CE 20 30,C6 2E 20 02 D6 30 20 02 CE 20 30 FA D6 1F 30 FA CE 0F 20
0x031E34,83:1E34,C3:1E34,0xBE,"LDX abs,Y",$2029,wram_201e_2030,0x03,priority_known_engine_area,BE 29 20,9E 01 30 F8 A6 10 20 10 BE 29 20 08 BE 28 20 00 BE 37 30
0x031E38,83:1E38,C3:1E38,0xBE,"LDX abs,Y",$2028,wram_201e_2030,0x03,priority_known_engine_area,BE 28 20,A6 10 20 10 BE 29 20 08 BE 28 20 00 BE 37 30 F8 BE 36 30
0x031E3C,83:1E3C,C3:1E3C,0xBE,"LDX abs,Y",$3037,wram_3004_303c,0x03,priority_known_engine_area,BE 37 30,BE 29 20 08 BE 28 20 00 BE 37 30 F8 BE 36 30 F0 BE 27 30
0x031E40,83:1E40,C3:1E40,0xBE,"LDX abs,Y",$3036,wram_3004_303c,0x03,priority_known_engine_area,BE 36 30,BE 28 20 00 BE 37 30 F8 BE 36 30 F0 BE 27 30 E8 BE 26 20
0x031E44,83:1E44,C3:1E44,0xBE,"LDX abs,Y",$3027,wram_3004_303c,0x03,priority_known_engine_area,BE 27 30,BE 37 30 F8 BE 36 30 F0 BE 27 30 E8 BE 26 20 08 B6 35 20
0x031E48,83:1E48,C3:1E48,0xBE,"LDX abs,Y",$2026,wram_201e_2030,0x03,priority_known_engine_area,BE 26 20,BE 36 30 F0 BE 27 30 E8 BE 26 20 08 B6 35 20 08 AE 25 38
0x031E5D,83:1E5D,C3:1E5D,0xAE,LDX abs,$202C,wram_201e_2030,0x03,priority_known_engine_area,AE 2C 20,23 38 E8 AE 21 1C 20 09 AE 2C 20 09 BE 3D 20 09 B6 2D 30
0x031E69,83:1E69,C3:1E69,0xBE,"LDX abs,Y",$302A,wram_3004_303c,0x03,priority_known_engine_area,BE 2A 30,BE 3D 20 09 B6 2D 30 E9 BE 2A 30 F1 C6 3B 30 F1 BE 2B 20
0x031E71,83:1E71,C3:1E71,0xBE,"LDX abs,Y",$202B,wram_201e_2030,0x03,priority_known_engine_area,BE 2B 20,BE 2A 30 F1 C6 3B 30 F1 BE 2B 20 01 BE 3C 30 F9 BE 3A 20
0x031E75,83:1E75,C3:1E75,0xBE,"LDX abs,Y",$303C,wram_3004_303c,0x03,priority_known_engine_area,BE 3C 30,C6 3B 30 F1 BE 2B 20 01 BE 3C 30 F9 BE 3A 20 01 AE 24 30
0x031E7D,83:1E7D,C3:1E7D,0xAE,LDX abs,$3024,wram_3004_303c,0x03,priority_known_engine_area,AE 24 30,BE 3C 30 F9 BE 3A 20 01 AE 24 30 F9 AE 23 20 01 B6 39 30
0x031E81,83:1E81,C3:1E81,0xAE,LDX abs,$2023,wram_201e_2030,0x03,priority_known_engine_area,AE 23 20,BE 3A 20 01 AE 24 30 F9 AE 23 20 01 B6 39 30 F9 B6 38 30
0x031E91,83:1E91,C3:1E91,0xCE,DEC abs,$300E,wram_3004_303c,0x03,priority_known_engine_area,CE 0E 30,B6 38 30 F3 D6 1E 30 F3 CE 0E 30 EB D6 1D 30 EB CE 3E 20
0x031EA1,83:1EA1,C3:1EA1,0xCE,DEC abs,$3020,wram_3004_303c,0x03,priority_known_engine_area,CE 20 30,CE 3E 20 03 D6 30 20 03 CE 20 30 FB D6 1F 30 FB CE 0F 20
0x0320B8,83:20B8,C3:20B8,0xD9,"CMP abs,Y",$301E,wram_3004_303c,0x03,priority_known_engine_area,D9 1E 30,01 30 F8 A8 10 1A 30 F2 D9 1E 30 F2 D1 0E 30 EA D9 1D 30
0x0320C0,83:20C0,C3:20C0,0xD9,"CMP abs,Y",$301D,wram_3004_303c,0x03,priority_known_engine_area,D9 1D 30,D9 1E 30 F2 D1 0E 30 EA D9 1D 30 EA D1 3E 30 F0 C9 2E 20
0x0320CC,83:20CC,C3:20CC,0xD9,"CMP abs,Y",$2030,wram_201e_2030,0x03,priority_known_engine_area,D9 30 20,D1 3E 30 F0 C9 2E 20 02 D9 30 20 02 D1 20 30 FA D9 1F 30
0x0320D4,83:20D4,C3:20D4,0xD9,"CMP abs,Y",$301F,wram_3004_303c,0x03,priority_known_engine_area,D9 1F 30,D9 30 20 02 D1 20 30 FA D9 1F 30 FA D1 0F 20 10 C9 1C 20
