map_base,char_base,bpp,score,nonblank_ref_ratio,top_palette_ratio,top_attr_ratio,tile_unique,tile_repeat_ratio,h_or_v_flip_ratio,priority_ratio,pair_repeat_ratio,top_tiles,top_attrs
4800,C000,2,3.3335,0.5713,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
2800,E000,4,3.3038,0.0,0.6045,0.3477,110,0.8926,0.4844,0.9639,0.7046,104:52 113:49 102:48 312:42 103:41 313:37 112:36 304:35,p6r1h0v1:356 p6r1h0v0:263 p7r1h0v1:103 p1r1h0v0:91
6000,E000,4,3.2978,0.0,0.3057,0.1934,61,0.9404,0.3428,0.7793,0.8558,212:108 213:96 202:89 203:81 113:77 103:76 102:72 112:63,p6r1h0v0:198 p7r1h0v0:150 p4r1h0v0:142 p3r1h0v0:90
C000,A000,2,3.2823,0.3223,0.4951,0.3721,221,0.7842,0.3555,0.3047,0.4194,000:326 0E0:34 0F8:24 0C0:21 0F0:20 040:20 080:17 008:16,p0r0h0v0:381 p7r0h0v0:32 p2r0h0v0:31 p0r0h1v0:31
C800,8000,2,3.2564,0.1592,0.4463,0.3008,143,0.8604,0.3721,0.3223,0.5484,000:286 0F0:50 0F8:43 0E0:35 0C0:33 0FC:30 080:27 33F:18,p0r0h0v0:308 p1r0h0v0:44 p7r0h0v0:44 p3r0h0v0:43
5800,E000,2,3.2247,0.3037,0.2607,0.21,120,0.8828,0.7373,0.6143,0.7399,202:94 203:93 212:74 213:72 113:68 112:62 103:42 302:39,p6r1h0v1:215 p7r1h0v0:183 p5r0h1v0:145 p7r1h0v1:84
3800,C000,4,3.2178,0.0889,0.1943,0.1768,53,0.9482,0.3564,0.748,0.8175,313:73 212:68 103:65 302:59 303:55 312:55 102:54 213:52,p2r0h1v0:181 p6r1h0v0:170 p7r1h0v0:156 p1r1h0v0:147
C000,8000,4,3.1885,0.2598,0.4951,0.3721,221,0.7842,0.3555,0.3047,0.4194,000:326 0E0:34 0F8:24 0C0:21 0F0:20 040:20 080:17 008:16,p0r0h0v0:381 p7r0h0v0:32 p2r0h0v0:31 p0r0h1v0:31
5000,C000,4,3.1724,0.0742,0.3672,0.2832,125,0.8779,0.4697,0.8203,0.7429,202:92 213:90 203:84 212:79 103:48 102:48 312:39 112:34,p7r1h0v0:290 p6r1h0v1:138 p1r1h0v0:95 p7r1h0v1:86
3000,C000,4,3.1569,0.1016,0.377,0.3721,164,0.8398,0.335,0.7881,0.6391,313:62 102:60 112:53 303:51 103:50 302:49 312:48 113:46,p6r1h0v0:381 p2r0h1v0:189 p1r1h0v0:124 p7r1h0v0:78
C000,E000,4,3.0933,0.1963,0.4951,0.3721,221,0.7842,0.3555,0.3047,0.4194,000:326 0E0:34 0F8:24 0C0:21 0F0:20 040:20 080:17 008:16,p0r0h0v0:381 p7r0h0v0:32 p2r0h0v0:31 p0r0h1v0:31
3800,E000,4,3.0845,0.0,0.1943,0.1768,53,0.9482,0.3564,0.748,0.8175,313:73 212:68 103:65 302:59 303:55 312:55 102:54 213:52,p2r0h1v0:181 p6r1h0v0:170 p7r1h0v0:156 p1r1h0v0:147
C000,8000,2,3.0787,0.1865,0.4951,0.3721,221,0.7842,0.3555,0.3047,0.4194,000:326 0E0:34 0F8:24 0C0:21 0F0:20 040:20 080:17 008:16,p0r0h0v0:381 p7r0h0v0:32 p2r0h0v0:31 p0r0h1v0:31
C800,E000,2,3.0733,0.0371,0.4463,0.3008,143,0.8604,0.3721,0.3223,0.5484,000:286 0F0:50 0F8:43 0E0:35 0C0:33 0FC:30 080:27 33F:18,p0r0h0v0:308 p1r0h0v0:44 p7r0h0v0:44 p3r0h0v0:43
5000,E000,4,3.0611,0.0,0.3672,0.2832,125,0.8779,0.4697,0.8203,0.7429,202:92 213:90 203:84 212:79 103:48 102:48 312:39 112:34,p7r1h0v0:290 p6r1h0v1:138 p1r1h0v0:95 p7r1h0v1:86
2000,C000,4,3.0561,0.1621,0.3311,0.3027,162,0.8418,0.3574,0.9561,0.6512,104:62 112:62 103:61 113:60 102:57 105:35 313:28 114:28,p1r1h0v0:310 p6r1h0v1:172 p6r1h0v0:167 p7r1h0v1:125
4800,A000,4,3.0552,0.3857,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
1800,C000,4,3.0283,0.0752,0.1846,0.1846,104,0.8984,0.3555,0.8105,0.7863,103:126 102:114 112:74 213:69 113:68 212:61 202:54 203:40,p1r1h0v0:189 p3r1h0v0:132 p0r1h0v0:116 p5r1h0v1:111
3000,E000,4,3.0046,0.0,0.377,0.3721,164,0.8398,0.335,0.7881,0.6391,313:62 102:60 112:53 303:51 103:50 302:49 312:48 113:46,p6r1h0v0:381 p2r0h1v0:189 p1r1h0v0:124 p7r1h0v0:78
4800,E000,2,2.9804,0.3359,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
5800,C000,4,2.939,0.1133,0.2607,0.21,120,0.8828,0.7373,0.6143,0.7399,202:94 203:93 212:74 213:72 113:68 112:62 103:42 302:39,p6r1h0v1:215 p7r1h0v0:183 p5r0h1v0:145 p7r1h0v1:84
1800,E000,4,2.9155,0.0,0.1846,0.1846,104,0.8984,0.3555,0.8105,0.7863,103:126 102:114 112:74 213:69 113:68 212:61 202:54 203:40,p1r1h0v0:189 p3r1h0v0:132 p0r1h0v0:116 p5r1h0v1:111
C000,E000,2,2.8809,0.0547,0.4951,0.3721,221,0.7842,0.3555,0.3047,0.4194,000:326 0E0:34 0F8:24 0C0:21 0F0:20 040:20 080:17 008:16,p0r0h0v0:381 p7r0h0v0:32 p2r0h0v0:31 p0r0h1v0:31
2000,E000,4,2.813,0.0,0.3311,0.3027,162,0.8418,0.3574,0.9561,0.6512,104:62 112:62 103:61 113:60 102:57 105:35 313:28 114:28,p1r1h0v0:310 p6r1h0v1:172 p6r1h0v0:167 p7r1h0v1:125
5800,E000,4,2.7691,0.0,0.2607,0.21,120,0.8828,0.7373,0.6143,0.7399,202:94 203:93 212:74 213:72 113:68 112:62 103:42 302:39,p6r1h0v1:215 p7r1h0v0:183 p5r0h1v0:145 p7r1h0v1:84
4800,C000,4,2.5703,0.0625,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
4800,E000,4,2.4765,0.0,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
